step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
682,PAYMENT,9883.29,C005461040,336909.39,327026.10000000003,C005632316,366638.68,0.0,0,0
188,DEBIT,8729.8,C002967536,343206.95,334477.15,C007947739,309604.72,0.0,0,0
84,PAYMENT,8239.35,C002582036,283187.44,274948.09,C005235329,195814.58,0.0,0,0
331,CASH_OUT,8370.72,C000349648,151235.14,142864.42,C004214444,60719.81,0.0,0,0
647,PAYMENT,878.52,C009979878,267254.98,266376.45999999996,C003529073,327487.21,0.0,0,0
626,PAYMENT,1376.45,C005544467,340003.58,338627.13,C001190338,363854.68,0.0,0,0
19,CASH_OUT,976.7,C006927146,294818.57,293841.87,C007371059,578.77,0.0,0,0
114,CASH_IN,11965.71,C004569645,201233.35,189267.64,C009785754,413060.75,0.0,0,0
37,DEBIT,307.62,C009105061,260707.61,260399.99,C002633763,5672.99,0.0,0,0
283,CASH_OUT,998.59,C007652315,2532.51,1533.92,C003809911,211229.95,0.0,0,0
469,CASH_IN,248.43,C001518217,369352.98,369104.55,C008285385,273717.24,0.0,0,0
6,TRANSFER,5355.5,C002514832,189867.37,184511.87,C004590272,65.73,0.0,0,0
340,CASH_OUT,123745.68,C003516976,464414.84,340669.16000000003,C002584859,292610.94,0.0,0,0
601,CASH_OUT,189.09,C005629985,49602.19,49413.100000000006,C005610699,477.39,0.0,0,0
452,CASH_OUT,776.64,C005375265,442471.79,441695.14999999997,C003119984,64730.22,0.0,0,0
725,PAYMENT,12743.92,C005864391,375668.09,362924.17000000004,C009564065,4697.14,0.0,0,0
628,PAYMENT,29934.11,C001298839,348361.23,318427.12,C009835329,53999.32,0.0,0,0
426,PAYMENT,1295.55,C002128115,399875.16,398579.61,C004695983,30026.35,0.0,0,0
684,CASH_OUT,19747.88,C007980794,75787.0,56039.119999999995,C004236392,3126.58,0.0,0,0
157,DEBIT,4504.8,C002659478,185324.63,180819.83000000002,C007961806,138370.77,0.0,0,0
630,CASH_IN,5465.46,C000080489,325291.21,319825.75,C009837228,80381.67,0.0,0,0
100,CASH_OUT,11641.08,C000601110,339124.22,327483.13999999996,C007358695,257478.7,0.0,0,0
410,CASH_IN,2946.13,C004236955,70161.51,67215.37999999999,C008821819,61339.06,0.0,0,0
669,CASH_IN,990.1,C003144520,305751.38,304761.28,C002910504,175681.55,0.0,0,0
467,PAYMENT,504.35,C003944046,19415.91,18911.56,C004256613,374828.31,0.0,0,0
552,PAYMENT,3496.3,C003299779,404644.33,401148.03,C003722102,153642.78,0.0,0,0
378,PAYMENT,855.71,C001271877,138160.28,137304.57,C004218734,298270.86,0.0,0,0
207,CASH_OUT,4602.84,C002356019,65129.45,60526.61,C003130198,97292.46,0.0,0,0
539,PAYMENT,2595.63,C005976667,160493.51,157897.88,C003350948,321529.22,0.0,0,0
718,PAYMENT,910.2,C005392030,256353.42,255443.22,C007044816,263535.37,0.0,0,0
131,TRANSFER,11628.38,C006369857,407474.27,395845.89,C006370633,63667.13,0.0,0,0
664,PAYMENT,15753.2,C003414842,387504.3,371751.1,C004041416,455268.29,0.0,0,0
678,CASH_OUT,2568.89,C000780451,123312.71,120743.82,C009750693,327349.92,0.0,0,0
238,CASH_OUT,996.83,C009441753,499084.22,498087.38999999996,C006910296,79798.59,0.0,0,0
20,CASH_OUT,684.58,C000209863,414169.68,413485.1,C003866756,371468.17,0.0,0,0
177,CASH_OUT,842.65,C007357182,253772.9,252930.25,C000721312,32975.06,0.0,0,0
93,TRANSFER,11983.33,C009105118,208212.78,196229.45,C000897992,244508.03,0.0,0,0
310,TRANSFER,17604.37,C004387995,224813.94,207209.57,C008455692,436429.71,0.0,0,0
680,CASH_IN,1185.32,C000946152,405432.24,404246.92,C009939022,411584.98,0.0,0,0
609,CASH_IN,4584.74,C007667427,89039.5,84454.76,C002110382,236420.17,0.0,0,0
377,CASH_IN,855.2,C000825577,149583.54,148728.34,C006690566,415355.95,0.0,0,0
19,CASH_OUT,3500.86,C006965324,198462.84,194961.98,C001749912,23474.08,0.0,0,0
665,CASH_IN,4622.84,C009412508,438448.53,433825.69,C000556780,365407.56,0.0,0,0
278,TRANSFER,51591.51,C004735106,184060.22,132468.71,C005590276,263795.3,315386.81,1,0
321,CASH_OUT,168.12,C000792732,275487.31,275319.19,C005415120,7501.68,0.0,0,0
291,CASH_IN,5374.85,C004688951,367382.22,362007.37,C002423029,213421.46,0.0,0,0
293,CASH_OUT,3421.38,C006993633,7443.85,4022.4700000000003,C000533214,235122.93,0.0,0,0
170,PAYMENT,49624.78,C000491753,293438.4,243813.62000000002,C003828718,302076.0,0.0,0,0
545,PAYMENT,1362.0,C006457042,143194.82,141832.82,C002220042,386955.77,0.0,0,0
255,CASH_OUT,3591.18,C004581966,156054.15,152462.97,C000708065,354661.63,0.0,0,0
234,CASH_IN,61.96,C000940117,256412.37,256350.41,C003892970,433291.69,0.0,0,0
658,PAYMENT,519.41,C006432351,22244.5,21725.09,C000461674,236764.68,0.0,0,0
224,CASH_OUT,13128.52,C005999013,375126.51,361997.99,C005498357,286597.4,0.0,0,0
451,CASH_IN,747.48,C001014371,225200.92,224453.44,C006512961,418710.73,0.0,0,0
101,PAYMENT,16940.38,C008160154,285280.0,268339.62,C006779881,133739.91,0.0,0,0
58,PAYMENT,15367.25,C001369703,339027.47,323660.22,C005770108,269763.79,0.0,0,0
115,CASH_OUT,2451.25,C000898861,232799.11,230347.86,C003063394,455718.28,0.0,0,0
506,CASH_IN,14007.48,C003774722,428307.89,414300.41000000003,C007952365,55811.08,0.0,0,0
202,CASH_IN,4592.54,C009130455,184730.79,180138.25,C005465042,288213.71,0.0,0,0
525,CASH_OUT,1416.05,C009086101,361847.58,360431.53,C007488989,223502.9,0.0,0,0
25,CASH_OUT,209.66,C000827714,129215.78,129006.12,C004855905,30921.07,0.0,0,0
382,DEBIT,5500.69,C003538542,224288.18,218787.49,C009755890,467278.33,0.0,0,0
184,PAYMENT,1708.01,C002597450,214362.2,212654.19,C002330428,329155.29,0.0,0,0
260,CASH_OUT,5066.38,C005899758,275500.55,270434.17,C006303066,43461.76,0.0,0,0
311,DEBIT,2987.51,C006227348,450089.43,447101.92,C005923173,143044.76,0.0,0,0
573,CASH_OUT,19550.18,C003681376,41563.61,22013.43,C000791400,105663.79,0.0,0,0
58,PAYMENT,1141.4,C007526201,481719.41,480578.00999999995,C006926806,468209.59,0.0,0,0
637,PAYMENT,303.11,C002517232,12244.47,11941.359999999999,C000682492,33893.01,0.0,0,0
675,PAYMENT,5328.19,C004196118,15577.84,10249.650000000001,C003131613,238230.68,0.0,0,0
40,PAYMENT,1180.52,C000883043,412816.47,411635.94999999995,C007039844,128857.35,0.0,0,0
743,PAYMENT,491.61,C003793193,359681.58,359189.97000000003,C003983902,424506.4,0.0,0,0
140,PAYMENT,8116.35,C002006637,329665.75,321549.4,C002385923,406504.36,0.0,0,0
199,PAYMENT,3862.1,C003547705,279034.31,275172.21,C008436030,127041.34,0.0,0,0
157,DEBIT,2981.42,C007922104,306811.92,303830.5,C002129784,77196.56,0.0,0,0
259,CASH_IN,1131.85,C002969947,231756.38,230624.53,C003830901,291783.09,0.0,0,0
617,PAYMENT,17906.1,C006948781,225146.16,207240.06,C001657503,83592.66,0.0,0,0
64,PAYMENT,23174.01,C001642709,156629.26,133455.25,C008355949,310138.11,0.0,0,0
568,DEBIT,1501.85,C004038733,51974.31,50472.46,C002943505,284884.52,0.0,0,0
561,TRANSFER,1881.81,C006895533,421333.96,419452.15,C007399726,32922.25,0.0,0,0
266,CASH_OUT,1554.26,C007349067,255618.85,254064.59,C006380368,421236.45,0.0,0,0
567,PAYMENT,28028.25,C001124916,59991.64,31963.39,C008429374,104757.61,0.0,0,0
387,CASH_IN,391.87,C004790193,9269.7,8877.83,C005309342,477763.98,0.0,0,0
33,PAYMENT,1615.65,C004455559,330667.63,329051.98,C000385884,156811.28,0.0,0,0
711,CASH_IN,878.13,C003709175,449597.58,448719.45,C000190283,141677.74,0.0,0,0
258,PAYMENT,12825.8,C000505207,337438.49,324612.69,C008532801,480666.28,0.0,0,0
670,CASH_OUT,1934.45,C001506134,408230.53,406296.08,C002386269,292731.57,0.0,0,0
350,TRANSFER,6220.45,C000233317,339937.75,333717.3,C002829765,338680.26,0.0,0,0
530,PAYMENT,355.79,C009041009,200031.64,199675.85,C006753113,215381.31,0.0,0,0
127,PAYMENT,3100.32,C006534373,358544.29,355443.97,C003361495,245326.62,0.0,0,0
590,PAYMENT,396.32,C001177867,412778.88,412382.56,C004001253,163779.32,0.0,0,0
478,PAYMENT,707.28,C005303149,239312.57,238605.29,C008754756,67984.4,0.0,0,0
688,CASH_IN,3701.43,C003431042,443887.2,440185.77,C003730953,343727.9,0.0,0,0
247,PAYMENT,4862.09,C004221143,112530.63,107668.54000000001,C008387249,17036.08,0.0,0,0
518,PAYMENT,509.81,C008978392,33390.58,32880.770000000004,C004960216,329118.81,0.0,0,0
410,CASH_IN,3879.65,C005224851,498209.26,494329.61,C007705009,237636.39,0.0,0,0
50,PAYMENT,1574.92,C001940256,253789.57,252214.65,C000898655,77382.51,0.0,0,0
404,PAYMENT,8050.53,C001028800,173064.63,165014.1,C000711841,386170.24,0.0,0,0
417,PAYMENT,924.31,C000371611,315868.0,314943.69,C001277545,457237.33,0.0,0,0
571,PAYMENT,1258.19,C003847298,357913.39,356655.2,C000991100,346906.7,0.0,0,0
246,PAYMENT,179.95,C007870651,114081.89,113901.94,C000852212,452982.71,0.0,0,0
246,PAYMENT,6280.09,C004290699,167410.42,161130.33000000002,C009691298,295738.74,0.0,0,0
725,PAYMENT,4366.75,C005615534,60245.94,55879.19,C005467366,353001.98,0.0,0,0
548,PAYMENT,9540.04,C007848972,176777.57,167237.53,C004161017,112846.16,0.0,0,0
512,TRANSFER,5770.88,C003964522,427753.25,421982.37,C008299742,213470.95,0.0,0,0
502,CASH_IN,6475.13,C009157562,143186.59,136711.46,C005449376,253477.29,0.0,0,0
145,PAYMENT,69362.5,C005783125,349732.32,280369.82,C000559488,410307.84,0.0,0,0
584,CASH_IN,2002.85,C005786921,358057.08,356054.23000000004,C000891989,66125.63,0.0,0,0
199,PAYMENT,6119.54,C008235127,405964.59,399845.05000000005,C008450019,468859.23,0.0,0,0
620,PAYMENT,1449.95,C008351791,103879.47,102429.52,C007910409,191930.49,0.0,0,0
424,CASH_IN,556.63,C005626783,288960.35,288403.72,C001760329,444243.89,0.0,0,0
14,PAYMENT,865.68,C008209479,247313.67,246447.99000000002,C006501747,293227.48,0.0,0,0
536,CASH_IN,5719.24,C005471440,463376.99,457657.75,C000897632,254464.3,0.0,0,0
117,CASH_OUT,2425.37,C007808737,168491.37,166066.0,C005684568,247700.49,0.0,0,0
318,PAYMENT,3903.25,C008221277,393607.01,389703.76,C007417315,192191.08,0.0,0,0
25,PAYMENT,1971.94,C003968037,115806.48,113834.54,C003708359,23643.13,0.0,0,0
276,TRANSFER,1158.23,C008859835,210078.02,208919.78999999998,C005517262,157125.21,0.0,0,0
122,TRANSFER,1171.92,C006838483,351290.12,350118.2,C008053587,182276.11,0.0,0,0
307,CASH_IN,14027.9,C005349739,330426.33,316398.43,C009479114,397615.57,0.0,0,0
684,PAYMENT,1537.63,C005945256,419420.01,417882.38,C009875844,260162.54,0.0,0,0
714,PAYMENT,41287.66,C002056995,317270.28,275982.62,C009425739,358103.39,0.0,0,0
439,DEBIT,6910.92,C001481063,70660.72,63749.8,C006651313,240221.29,0.0,0,0
196,PAYMENT,75108.12,C009479851,495418.55,420310.43,C005925154,266933.28,0.0,0,0
200,PAYMENT,947.57,C001823598,51293.49,50345.92,C007182179,166974.1,0.0,0,0
518,CASH_IN,9774.55,C003576125,351757.01,341982.46,C004615631,440566.53,0.0,0,0
317,CASH_IN,5297.44,C009353786,431546.01,426248.57,C006949872,307541.11,0.0,0,0
280,PAYMENT,20624.41,C008084604,332334.74,311710.33,C001943347,366803.4,0.0,0,0
261,TRANSFER,5553.96,C000471191,377733.42,372179.45999999996,C002178022,129524.59,0.0,0,0
274,CASH_IN,15067.14,C008186038,278543.29,263476.14999999997,C005569606,102081.41,0.0,0,0
454,CASH_IN,3995.2,C001027887,384071.68,380076.48,C003020769,288212.21,0.0,0,0
142,CASH_IN,7282.54,C004371336,131303.3,124020.76,C009466508,165567.44,0.0,0,0
403,PAYMENT,8246.04,C009000227,379144.55,370898.51,C003401415,445873.25,0.0,0,0
546,PAYMENT,2291.04,C007086305,71912.41,69621.37000000001,C008459114,24480.9,0.0,0,0
311,TRANSFER,17178.28,C000217207,333793.38,316615.1,C004357345,38486.34,0.0,0,0
423,PAYMENT,3819.76,C003487834,414636.92,410817.16,C003592156,280659.92,0.0,0,0
466,CASH_OUT,4523.13,C007488707,446222.72,441699.58999999997,C005111338,368993.93,0.0,0,0
631,PAYMENT,7362.58,C008739927,152183.17,144820.59000000003,C000241528,346808.0,0.0,0,0
38,PAYMENT,3064.22,C000693919,47536.29,44472.07,C000520532,14205.16,0.0,0,0
544,CASH_OUT,3267.47,C004054913,59565.54,56298.07,C004338945,150157.93,0.0,0,0
150,TRANSFER,6650.76,C008524181,336356.86,329706.1,C002073040,323715.56,0.0,0,0
91,PAYMENT,25251.22,C007425922,460907.96,435656.74,C008166250,252669.96,0.0,0,0
546,DEBIT,606.24,C006687158,303149.42,302543.18,C003620508,207366.93,0.0,0,0
251,CASH_IN,2638.12,C000386704,431357.05,428718.93,C006819572,324322.71,0.0,0,0
446,CASH_IN,9171.44,C001318704,56611.09,47439.649999999994,C005883556,91725.82,0.0,0,0
306,PAYMENT,2619.67,C000108729,98841.42,96221.75,C004419897,70869.29,0.0,0,0
358,PAYMENT,15358.08,C000089677,399460.36,384102.27999999997,C000854385,402199.0,0.0,0,0
339,CASH_IN,2230.67,C002971183,240264.53,238033.86,C001078633,39217.01,0.0,0,0
741,PAYMENT,1766.57,C002416849,457794.47,456027.89999999997,C008517907,167194.59,0.0,0,0
417,CASH_IN,3693.14,C008498268,267289.77,263596.63,C004721471,407150.03,0.0,0,0
430,CASH_IN,18114.28,C001910315,93137.9,75023.62,C009744646,430386.96,0.0,0,0
151,CASH_OUT,5433.81,C005312021,41879.26,36445.450000000004,C001731696,159570.2,0.0,0,0
611,PAYMENT,2018.24,C006050810,401619.33,399601.09,C002648984,448295.4,0.0,0,0
714,CASH_OUT,19112.69,C001543567,245787.9,226675.21,C000084208,491919.63,0.0,0,0
585,PAYMENT,1846.07,C004451413,217806.87,215960.8,C004010715,45897.22,0.0,0,0
653,CASH_OUT,1665.77,C004850488,243730.53,242064.76,C005920035,183190.52,0.0,0,0
488,PAYMENT,496.11,C000800225,266790.55,266294.44,C005684656,239844.33,0.0,0,0
101,CASH_OUT,264.21,C000443626,307863.89,307599.68,C001364492,258184.96,0.0,0,0
222,TRANSFER,2422.43,C001240597,481898.96,479476.53,C001944032,366524.7,0.0,0,0
443,CASH_IN,6354.55,C003683785,376380.53,370025.98000000004,C001484563,390983.52,0.0,0,0
244,PAYMENT,20626.69,C008249788,475675.97,455049.27999999997,C000269368,417444.83,0.0,0,0
615,CASH_IN,5532.95,C007426748,166194.69,160661.74,C002874009,56599.84,0.0,0,0
11,PAYMENT,3317.22,C006736153,65084.63,61767.409999999996,C000559976,147405.6,0.0,0,0
139,PAYMENT,51.6,C002526916,74164.52,74112.92,C000922493,226993.1,0.0,0,0
271,CASH_OUT,2353.08,C005875791,181824.28,179471.2,C007515101,228849.86,0.0,0,0
681,CASH_IN,14890.61,C003947139,327609.34,312718.73000000004,C008827884,65280.36,0.0,0,0
380,PAYMENT,5547.38,C009293247,62084.31,56536.93,C001871640,286548.07,0.0,0,0
361,TRANSFER,1455.46,C006902616,158870.96,157415.5,C009317520,387773.54,0.0,0,0
345,PAYMENT,1050.55,C001359932,395656.95,394606.4,C001172429,176442.38,0.0,0,0
595,CASH_OUT,794.84,C006230358,55196.66,54401.82000000001,C007098503,315755.24,0.0,0,0
526,DEBIT,23671.3,C001118678,128060.45,104389.15,C009019522,119061.5,0.0,0,0
198,CASH_IN,5484.49,C006602587,116951.16,111466.67,C000892193,309236.89,0.0,0,0
54,CASH_IN,1836.98,C003402763,350243.54,348406.56,C007828870,222548.09,0.0,0,0
517,CASH_OUT,1110.05,C002266801,261593.11,260483.06,C009582673,291682.29,0.0,0,0
675,PAYMENT,9013.64,C003792043,399798.42,390784.77999999997,C009694437,43992.66,0.0,0,0
613,CASH_IN,920.74,C000523036,424555.44,423634.7,C003327056,274762.96,0.0,0,0
512,TRANSFER,1914.2,C007419162,196134.78,194220.58,C008403252,132309.14,0.0,0,0
698,CASH_IN,2178.26,C002594474,294710.99,292532.73,C005155933,247064.86,0.0,0,0
138,PAYMENT,4008.88,C000952145,488448.9,484440.02,C002988071,89931.34,0.0,0,0
465,CASH_OUT,1151.61,C000926021,285064.9,283913.29000000004,C000084345,248707.08,0.0,0,0
439,PAYMENT,10231.67,C000519898,22338.16,12106.49,C005215549,216136.31,0.0,0,0
252,PAYMENT,1519.21,C009565037,369264.79,367745.57999999996,C002811788,374640.26,0.0,0,0
72,CASH_OUT,544.74,C008581270,121226.49,120681.75,C003461029,199148.88,0.0,0,0
328,PAYMENT,1565.79,C003723985,121467.77,119901.98000000001,C009956554,134377.37,0.0,0,0
627,PAYMENT,7844.4,C005201686,118973.73,111129.33,C007527562,437920.27,0.0,0,0
494,CASH_IN,1627.39,C002372490,218524.97,216897.58,C009893509,493301.48,0.0,0,0
741,CASH_IN,2446.74,C002357831,54239.24,51792.5,C007503531,309852.35,0.0,0,0
586,CASH_OUT,926.97,C005512781,302041.29,301114.32,C008348725,358025.52,0.0,0,0
567,PAYMENT,3604.63,C006428924,401857.08,398252.45,C006363500,100267.97,0.0,0,0
574,PAYMENT,3981.29,C006943187,426189.27,422207.98000000004,C009389382,479070.46,0.0,0,0
220,CASH_OUT,1116.62,C001495486,55347.17,54230.549999999996,C000982493,355753.11,0.0,0,0
376,DEBIT,21439.31,C002687332,5358.12,0.0,C008546880,442719.62,0.0,0,0
388,CASH_IN,1273.4,C003113095,243860.37,242586.97,C005990178,402612.05,0.0,0,0
302,CASH_OUT,349.75,C000871318,276063.71,275713.96,C009355547,176695.12,0.0,0,0
652,CASH_IN,860.31,C008740384,25595.52,24735.21,C009502657,427187.85,0.0,0,0
169,PAYMENT,6190.5,C004599770,455059.79,448869.29,C006037148,26364.46,0.0,0,0
177,CASH_IN,832.88,C006330665,60969.03,60136.15,C009528862,348574.34,0.0,0,0
725,PAYMENT,4799.61,C002662069,148101.96,143302.35,C009148924,80821.77,0.0,0,0
85,CASH_IN,689.81,C006506876,194350.7,193660.89,C006569223,390837.57,0.0,0,0
731,CASH_IN,2611.84,C001229672,483149.54,480537.69999999995,C005553464,156247.75,0.0,0,0
705,DEBIT,5455.11,C003954025,320691.45,315236.34,C006763948,268674.16,0.0,0,0
255,CASH_IN,3734.07,C005442820,55912.22,52178.15,C009724838,24787.35,0.0,0,0
739,PAYMENT,1428.39,C003342993,448623.77,447195.38,C001783660,9323.48,0.0,0,0
659,PAYMENT,96.34,C008308634,101813.32,101716.98000000001,C002511548,409343.97,0.0,0,0
384,TRANSFER,3200.5,C001617165,486997.49,483796.99,C006747320,338493.89,0.0,0,0
418,TRANSFER,5992.59,C007170356,73993.93,68001.34,C008396615,475573.47,0.0,0,0
482,CASH_OUT,1560.53,C009550378,210821.28,209260.75,C001567937,200601.75,0.0,0,0
559,CASH_IN,4001.79,C001892865,423116.14,419114.35000000003,C002813042,94536.71,0.0,0,0
72,PAYMENT,20366.77,C003176152,45916.38,25549.609999999997,C001750378,358256.65,0.0,0,0
623,CASH_OUT,14317.81,C002061067,469397.21,455079.4,C000621411,77129.45,0.0,0,0
685,CASH_IN,1432.08,C009599541,62852.39,61420.31,C002239171,183265.04,0.0,0,0
151,PAYMENT,7466.67,C003526723,179319.2,171852.53,C001312878,318205.69,0.0,0,0
99,PAYMENT,352.72,C000919309,40073.91,39721.19,C001386156,287073.63,0.0,0,0
455,TRANSFER,13393.56,C007177741,122983.41,109589.85,C007334373,382304.62,0.0,0,0
425,PAYMENT,2045.42,C003464863,215560.12,213514.69999999998,C008810176,91065.64,0.0,0,0
46,PAYMENT,2421.06,C009847135,115981.22,113560.16,C003467321,357249.4,0.0,0,0
322,PAYMENT,10376.64,C004911377,474304.5,463927.86,C003872660,58857.7,0.0,0,0
292,CASH_OUT,649.78,C003061095,165589.38,164939.6,C003625598,225411.3,0.0,0,0
244,PAYMENT,3302.45,C006561799,347880.03,344577.58,C007303777,61469.63,0.0,0,0
673,PAYMENT,3324.74,C008612188,337102.76,333778.02,C004232706,37870.75,0.0,0,0
339,PAYMENT,2937.77,C009764632,283917.18,280979.41,C008852200,391175.67,0.0,0,0
428,CASH_IN,3900.04,C006155158,339379.48,335479.44,C004817591,14922.32,0.0,0,0
99,CASH_OUT,2548.31,C001455602,480801.05,478252.74,C003367812,235313.88,0.0,0,0
76,CASH_IN,5993.5,C001122830,62353.75,56360.25,C000317817,229475.7,0.0,0,0
528,PAYMENT,3727.2,C006748001,376218.97,372491.76999999996,C003810409,388755.81,0.0,0,0
188,CASH_IN,28282.46,C006527679,325255.85,296973.38999999996,C003214938,113289.3,0.0,0,0
628,CASH_OUT,700.6,C000788633,125547.39,124846.79,C002157027,376946.3,0.0,0,0
625,CASH_OUT,3578.25,C004343724,301649.13,298070.88,C001925630,227917.14,0.0,0,0
330,CASH_IN,15156.88,C007656223,256905.86,241748.97999999998,C005430149,72603.23,0.0,0,0
161,CASH_OUT,1958.07,C001679757,246094.93,244136.86,C007201864,111291.49,0.0,0,0
151,PAYMENT,1837.45,C002669689,196023.67,194186.22,C009050049,189660.2,0.0,0,0
557,CASH_OUT,6025.33,C006392722,294382.23,288356.89999999997,C002805512,417198.08,0.0,0,0
9,PAYMENT,56657.13,C006996319,463315.62,406658.49,C000099127,285315.44,0.0,0,0
434,PAYMENT,4764.98,C006387165,66754.98,61990.0,C002509779,13711.26,0.0,0,0
601,PAYMENT,1246.69,C009502045,443217.34,441970.65,C000227336,370092.28,0.0,0,0
206,PAYMENT,2019.16,C007255483,410700.35,408681.19,C007654062,347470.28,0.0,0,0
511,DEBIT,1356.91,C003678855,256624.03,255267.12,C000646910,351085.08,0.0,0,0
186,PAYMENT,7200.91,C004345031,382772.93,375572.02,C005325777,362402.95,0.0,0,0
634,PAYMENT,1697.82,C008480522,94059.03,92361.20999999999,C001282165,44877.56,0.0,0,0
169,TRANSFER,1622.04,C004447673,151474.96,149852.91999999998,C001574330,123552.82,0.0,0,0
601,CASH_IN,1151.81,C001909413,197889.7,196737.89,C001431925,393053.26,0.0,0,0
599,PAYMENT,1652.48,C000823204,116174.21,114521.73000000001,C005630933,379263.86,0.0,0,0
337,PAYMENT,9262.02,C004940812,62738.44,53476.42,C004753932,452445.02,0.0,0,0
690,CASH_OUT,7334.09,C004015816,57416.48,50082.39,C004104465,276282.78,0.0,0,0
661,DEBIT,679.16,C003158250,272653.83,271974.67000000004,C005630527,146997.81,0.0,0,0
728,CASH_OUT,6313.03,C004433057,213462.84,207149.81,C000643907,22245.4,0.0,0,0
705,DEBIT,3564.73,C006234584,137788.32,134223.59,C007614822,19808.34,0.0,0,0
526,PAYMENT,1962.63,C006501040,493014.09,491051.46,C002272473,292197.27,0.0,0,0
162,CASH_OUT,5773.18,C005204031,359581.3,353808.12,C005960753,176586.19,0.0,0,0
186,CASH_IN,1296.59,C005409395,327904.03,326607.44,C005240458,246535.1,0.0,0,0
659,TRANSFER,3257.76,C003595619,2371.92,0.0,C001138548,444278.38,0.0,0,0
473,PAYMENT,3368.24,C002168663,238278.21,234909.97,C007587452,240424.85,0.0,0,0
256,PAYMENT,12660.19,C000910506,148704.93,136044.74,C003585694,426498.71,0.0,0,0
514,CASH_OUT,20348.74,C007912162,314133.97,293785.23,C006541356,177748.15,0.0,0,0
428,TRANSFER,4606.28,C006233426,342731.68,338125.39999999997,C000147279,16787.34,0.0,0,0
529,DEBIT,2100.13,C004870902,20775.65,18675.52,C002566795,365881.86,0.0,0,0
513,CASH_OUT,1134.96,C003663573,384340.74,383205.77999999997,C003147747,10555.36,0.0,0,0
508,CASH_IN,7273.58,C007191285,411001.96,403728.38,C009844407,230907.97,0.0,0,0
254,PAYMENT,6339.73,C006705794,450732.55,444392.82,C009522124,174782.74,0.0,0,0
472,PAYMENT,3154.58,C007788518,20628.83,17474.25,C009217617,468018.96,0.0,0,0
322,PAYMENT,844.58,C008428384,133807.56,132962.98,C002521067,354360.98,0.0,0,0
449,TRANSFER,9365.91,C003690752,101819.96,92454.05,C000984609,467054.37,0.0,0,0
638,PAYMENT,650.05,C009231268,27976.69,27326.64,C001241215,404041.23,0.0,0,0
316,CASH_IN,1211.11,C004466397,139090.11,137879.0,C009622145,38015.4,0.0,0,0
318,PAYMENT,893.22,C000651854,473123.13,472229.91000000003,C000828369,449817.18,0.0,0,0
604,CASH_IN,7122.54,C009724467,35468.19,28345.65,C002595291,124729.03,0.0,0,0
169,CASH_OUT,49534.52,C006886515,498631.81,449097.29,C000800497,461496.62,0.0,0,0
48,PAYMENT,23617.92,C006093496,334210.43,310592.51,C000086998,137981.35,0.0,0,0
580,DEBIT,829.94,C004518346,271266.06,270436.12,C002325904,190689.79,0.0,0,0
604,PAYMENT,700.61,C008205256,77023.73,76323.12,C003063273,408622.75,0.0,0,0
716,CASH_IN,2608.07,C001221990,405797.04,403188.97,C003622181,126280.26,0.0,0,0
134,PAYMENT,18403.56,C008909254,427123.05,408719.49,C001170667,272869.71,0.0,0,0
130,CASH_OUT,356.39,C002569542,321614.64,321258.25,C006738201,275830.77,0.0,0,0
316,TRANSFER,17733.62,C009262625,355084.3,337350.68,C001229405,60213.24,0.0,0,0
217,CASH_IN,736.69,C008239109,326338.83,325602.14,C006198331,14724.87,0.0,0,0
515,CASH_OUT,8927.42,C008780528,159647.22,150719.8,C004445691,173731.18,0.0,0,0
653,CASH_IN,1925.37,C007535628,228726.21,226800.84,C000972892,98154.74,0.0,0,0
730,CASH_OUT,1803.85,C007830473,157594.73,155790.88,C008951261,289822.31,0.0,0,0
639,CASH_OUT,9351.14,C001902209,148124.98,138773.84000000003,C004941791,346516.6,0.0,0,0
508,CASH_OUT,910.84,C003832838,454637.23,453726.38999999996,C002191910,346165.78,0.0,0,0
664,CASH_IN,1290.26,C009039938,99502.65,98212.39,C003104214,496846.74,0.0,0,0
725,CASH_OUT,4198.33,C005354911,31713.98,27515.65,C000457913,191785.18,0.0,0,0
360,CASH_OUT,14291.31,C002208576,329500.67,315209.36,C002920575,332466.79,0.0,0,0
175,PAYMENT,10371.84,C005187202,204868.85,194497.01,C005303517,376354.19,0.0,0,0
55,PAYMENT,892.81,C002650043,10264.62,9371.810000000001,C003582629,242444.61,0.0,0,0
353,DEBIT,11943.28,C007751685,491475.25,479531.97,C007427828,250366.57,0.0,0,0
671,PAYMENT,22613.61,C002145306,214335.75,191722.14,C004266515,13374.84,0.0,0,0
2,PAYMENT,1446.93,C001294674,99288.2,97841.27,C005447002,195048.3,0.0,0,0
348,CASH_IN,2324.94,C000073339,191378.09,189053.15,C003176426,446765.25,0.0,0,0
274,PAYMENT,908.56,C000456727,218742.78,217834.22,C007840089,307547.56,0.0,0,0
50,CASH_IN,1000.78,C008536619,130454.78,129454.0,C000318082,223282.8,0.0,0,0
4,CASH_OUT,311.58,C004379222,36377.74,36066.159999999996,C001195112,242721.08,0.0,0,0
280,DEBIT,2277.44,C001579825,310980.09,308702.65,C003023676,429826.12,0.0,0,0
455,PAYMENT,4143.62,C006598012,208763.75,204620.13,C003535814,245786.01,0.0,0,0
